geo_id,total_pop,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,median_income
01029,14938.0,13839.0,393.0,3.0,362.0,39.0,40188.0
22051,435300.0,231084.0,114087.0,18037.0,62522.0,1315.0,52558.0
42095,301778.0,233249.0,14691.0,8206.0,38717.0,345.0,67565.0
21117,164688.0,146065.0,7289.0,2034.0,5159.0,207.0,61606.0
06059,3164182.0,1296036.0,50412.0,629637.0,1080195.0,6348.0,85398.0
17097,703619.0,437597.0,46334.0,52499.0,150590.0,874.0,86244.0
06113,214977.0,101274.0,5215.0,29360.0,67809.0,533.0,65923.0
26055,91746.0,84929.0,960.0,530.0,2584.0,939.0,61485.0
53029,81636.0,64895.0,2506.0,3763.0,6112.0,763.0,64809.0
34037,142298.0,123534.0,2895.0,2863.0,11109.0,23.0,90520.0
12011,1909151.0,710438.0,524739.0,67313.0,554609.0,3188.0,57333.0
34027,494383.0,355172.0,15554.0,50262.0,64765.0,302.0,111316.0
12021,363922.0,230233.0,24703.0,4406.0,100061.0,659.0,65675.0
48141,837654.0,102112.0,25430.0,9163.0,690189.0,2213.0,44597.0
36005,1437872.0,133874.0,421275.0,50906.0,803636.0,3476.0,38085.0
37133,193912.0,128818.0,26115.0,3916.0,24094.0,738.0,49491.0
09015,116538.0,96795.0,2084.0,1552.0,13368.0,66.0,64774.0
36069,109472.0,98548.0,2503.0,1455.0,5058.0,224.0,63359.0
48375,120899.0,53755.0,11591.0,6494.0,45905.0,392.0,43157.0
48135,158342.0,52830.0,6704.0,1692.0,94453.0,339.0,60676.0
08077,149998.0,122306.0,931.0,1401.0,21629.0,939.0,53683.0
24015,102517.0,87577.0,6556.0,1480.0,4386.0,157.0,72845.0
56041,20609.0,18042.0,20.0,22.0,1884.0,150.0,58235.0
26145,192778.0,133979.0,34953.0,2424.0,16151.0,422.0,46919.0
45015,209065.0,133331.0,49446.0,4740.0,13505.0,865.0,59995.0
36077,60244.0,54982.0,1071.0,816.0,2175.0,49.0,53121.0
39155,201794.0,176071.0,16448.0,987.0,3539.0,272.0,45975.0
39133,162644.0,145949.0,6609.0,3078.0,2904.0,357.0,56618.0
02090,99653.0,70188.0,4250.0,2924.0,7951.0,6693.0,77095.0
27025,54727.0,51232.0,693.0,552.0,1146.0,250.0,80409.0
01081,159287.0,107395.0,36389.0,6475.0,5865.0,226.0,48056.0
47149,307128.0,220085.0,43527.0,9806.0,23900.0,639.0,63846.0
