geo_id,total_pop,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,median_income
05067480300,3615,2649,700,0,186,0,29625
28159950200,4171,1810,2361,0,0,0,35060
06037294620,4755,167,75,9,4486,0,42829
12057013001,4199,2657,125,0,1194,0,53529
36005037400,3838,75,2083,25,1565,0,28431
06071006604,3441,488,356,22,2480,0,41118
54069000300,1676,1431,149,17,38,0,46927
18027954600,4029,3896,0,0,67,0,54722
26165380700,3138,2954,73,0,0,0,33491
29041470100,2311,2264,28,0,18,0,53946
01081040300,2312,1773,287,195,30,0,29362
37183050900,3200,657,2186,57,246,0,30096
18049953200,3206,2850,137,27,135,0,53553
48117950600,3778,1817,4,7,1869,0,56583
36081087100,2554,102,549,1226,570,0,39167
13033950400,4891,1066,3720,0,0,0,30456
13215010602,5077,831,3714,77,277,0,40871
27147960500,2733,2679,5,21,17,0,70000
34017014502,3338,655,0,10,2653,0,18770
42049012001,2589,2498,1,11,50,0,57031
26147633200,2601,2502,32,1,35,0,51184
12055960200,4663,2430,859,50,1255,0,35596
51191010602,3153,2767,162,20,74,0,50708
06037226700,7640,0,156,36,7441,0,38353
42045402600,3873,1049,2756,11,31,0,55028
17031829402,3322,825,2176,0,134,0,39375
06037106407,3272,382,314,122,2429,0,37452
29073960400,2693,2603,0,11,53,0,39679
04013420215,2129,1698,37,7,324,0,87381
39155921300,2235,2089,68,0,78,0,39018
21111012301,3530,2382,317,286,414,0,61346
42007603000,2971,2921,4,0,25,0,69178
24001000300,2736,2522,55,7,87,0,43194
26163569700,4430,4014,59,58,90,0,52219
39151713300,4452,4206,132,0,17,0,60227
18139974200,3220,3132,0,0,62,0,56912
36043011502,1535,1364,38,0,131,0,55403
17031170100,2058,1588,157,90,223,0,53882
06001410200,3399,160,1803,133,1132,0,44594
36049950700,5019,4810,40,53,69,0,52344
34001012602,1408,1268,16,79,44,0,96417
55051180300,1897,1838,5,2,38,0,48409
34007608303,2696,2289,219,0,150,0,51152
26049010114,2530,2419,29,0,49,0,62931
12071050103,1025,942,0,23,60,0,72833
05085020700,2945,2038,857,0,10,0,43125
06019003900,6113,1426,24,1,4620,0,47125
26163591502,3107,2264,277,509,57,0,80000
26005032600,1452,1216,8,25,190,0,55379
23001030100,4356,4068,2,0,63,0,50020
17031431301,3580,75,3304,0,177,0,21933
39035154603,3335,1652,1466,17,128,0,43114
48401950600,2253,2083,26,0,115,0,73425
42115032000,2720,2613,2,7,53,0,51467
19181021000,3027,2888,4,0,48,0,53482
42101006100,2860,349,2386,87,38,0,31950
06075023400,3663,134,732,724,1563,0,41724
53011042900,1731,1171,17,43,273,0,67321
48201210500,5479,118,751,0,4435,0,36883
21111011301,2599,536,1668,0,335,0,42992
04027011403,4463,0,0,0,4424,0,35956
12099004010,3314,754,536,93,1859,0,48295
27149480100,2324,2190,7,16,88,0,66786
37031970501,2935,2241,280,37,319,0,35313
17123961200,2528,2469,0,10,7,0,46601
47113001609,1548,1418,119,5,0,0,76563
09009352100,4316,1836,1164,36,1136,0,52401
36047063600,1464,1007,0,179,278,0,106875
17031301600,4881,120,63,0,4698,0,35411
42029303402,2116,951,200,16,942,0,68571
48361021600,3698,3212,9,11,455,0,60735
36005033000,5885,2277,746,0,2755,0,38023
26125161500,1798,265,1425,45,17,0,75625
17167000501,2182,1975,143,32,12,0,69792
39113020601,1828,1641,19,37,109,0,58625
36081117100,2440,558,10,1082,763,0,46250
26017286600,4943,4582,105,97,115,0,39516
48025950300,5509,1733,114,50,3545,0,38833
19107080400,2694,2666,0,15,13,0,60821
42089300301,3569,2058,398,0,1113,0,48618
12099003504,759,648,0,40,71,0,178333
01083020600,4743,3033,529,0,921,0,28650
06065048901,3962,633,361,318,2583,0,66352
21219950200,5554,4849,263,0,320,0,48705
12103025417,2458,2373,22,0,63,0,41788
39139002900,4234,4129,0,0,53,0,62543
54011000102,2269,2044,58,48,70,0,41136
37119005916,2669,306,1307,117,857,0,36069
41067033102,3638,1968,52,18,1534,0,54659
39071955100,6389,6116,0,25,115,0,45179
48201520400,3420,724,72,13,2589,0,29497
32003003643,5335,1095,1448,281,2245,0,56673
26017280800,3552,3099,25,10,264,0,45978
27003050811,2861,2387,222,57,102,0,65046
17165956000,2887,2710,97,0,8,0,32560
36103122704,2337,982,336,473,514,0,101667
42129805901,1524,1466,0,26,25,0,73542
17169970200,2908,2701,172,0,0,0,39756
48141003804,3983,113,0,0,3870,0,30844
18155965700,4406,4212,73,0,63,0,47658
42133021711,3074,2985,5,27,53,0,71058
01101005800,2169,1387,749,0,9,0,43427
05139950200,3916,3312,554,0,15,0,48173
47165020603,3497,3056,171,0,270,0,69554
51181860200,3821,2036,1729,10,14,0,59926
26075000900,3363,2485,489,6,204,0,38116
01073012304,2539,1341,1155,0,0,0,67896
26049013001,2602,2532,0,8,62,0,77548
39049009350,2834,831,1473,0,427,0,51419
34029715401,5280,5069,45,38,128,0,73636
17095000300,4283,3540,344,20,330,0,40700
51167030402,2957,2894,57,0,3,0,53641
51041100920,1535,1031,248,54,140,0,71500
51640070101,4416,3392,174,19,791,0,33859
29510102300,2126,1589,97,249,118,0,53641
36005006700,7256,14,2109,0,5004,0,22662
06071010409,2906,1695,481,71,580,0,41719
28123020600,3552,1986,1505,0,25,0,37011
17159978300,3379,3288,0,29,7,0,53844
34001011805,1999,1646,64,24,236,0,81477
48201540501,6645,1007,524,192,4658,0,37397
17063000600,3002,2707,0,42,248,0,64896
54077964300,4813,4583,0,47,85,0,54778
06037406411,2231,398,57,380,1377,0,81250
25025100300,4106,52,3173,125,497,0,51736
47001021000,6286,5931,188,0,82,0,51734
55055101400,3274,2426,41,58,704,0,49786
45079010702,4015,195,3497,22,86,0,48077
56001962900,1836,1237,0,0,558,0,35321
26163552200,3686,2621,194,639,0,0,37250
13051010801,2970,2459,215,26,242,0,58145
36061019200,4023,84,1531,331,1946,0,19962
36005007000,4584,113,1103,571,2550,0,39662
13121007500,3412,278,2945,31,55,0,26604
48251130602,2207,1882,0,12,278,0,71607
36093020200,2219,1047,265,262,430,0,45833
48041000700,3331,856,570,0,1890,0,38073
06073020805,3381,1721,2,103,1514,0,65160
13063040520,4283,76,3768,59,176,0,35476
47065010303,3447,3040,172,171,64,0,69615
11001007605,3933,211,3333,51,272,0,40239
18037953800,6165,3981,36,234,1858,0,43260
48039662700,2454,1827,224,0,392,0,62188
36017970602,3676,3465,18,0,173,0,42716
42101020102,2931,18,2820,0,85,0,39971
48113009611,3537,1352,272,196,1717,0,61100
28011950300,3121,295,2791,6,17,0,22959
06067009900,3697,1532,153,159,1588,0,56837
17037001500,3811,2533,173,0,1068,0,45717
21033920300,5697,5392,196,0,82,0,40682
51800075601,3483,263,3042,15,87,0,39464
17159978200,2723,2538,119,31,4,0,46500
42133022000,3689,3121,62,11,371,0,50799
06037575202,4371,85,318,1002,2932,0,40952
05103950600,4343,1408,2654,0,241,0,17649
06037224010,2672,364,523,296,1451,0,22054
25017384001,1531,1118,107,112,128,0,108281
06075026404,2843,131,288,1443,722,0,54805
13021012600,4462,446,3747,90,28,0,26434
18163000900,5963,4330,924,0,531,0,35995
28035010400,3394,2616,417,11,282,0,39083
39023002301,3165,3138,0,0,0,0,54468
12099004203,3010,1247,172,4,1587,0,33851
47035970602,3832,3596,0,13,54,0,47471
48029191004,4531,492,146,171,3648,0,35549
10003002700,2553,678,1329,102,390,0,50982
42011012800,3903,2860,116,9,885,0,54156
36115094000,2387,2374,0,0,13,0,74231
20105086100,3097,2928,23,0,98,0,46196
18141000800,1802,1551,60,19,142,0,82566
28035000900,3806,1808,1571,258,113,0,19955
42003561900,2541,292,2128,0,85,0,30000
47185935500,3809,3639,0,0,142,0,41343
48181001500,7235,3186,789,102,2982,0,42586
08123000900,3438,2052,15,10,1339,0,52628
06037576403,5485,508,1028,651,3260,0,37238
36103169800,6280,2965,868,25,2263,0,62202
48055960102,4287,2172,354,0,1718,0,44714
18131959000,3551,3263,11,64,149,0,43395
39035188103,3478,169,3123,1,47,0,37396
17197880115,3264,1124,897,149,1041,0,67964
06085503508,6682,292,181,730,4742,0,83728
42073010500,2950,2886,6,0,58,0,56667
13051000900,1060,807,177,41,25,0,44276
15003006702,2641,828,365,412,445,0,64615
39031961700,2844,2723,0,0,68,0,50219
20121100602,2065,2054,0,0,0,0,73547
19161080100,2635,2324,51,0,225,0,55964
42075003700,2953,2862,19,0,63,0,66250
25025160400,3212,673,315,52,2102,0,54800
17097861902,6257,1369,1116,323,3159,0,43470
39139003002,3544,3397,0,0,110,0,59167
13137000100,3821,3618,27,13,74,0,49423
42003100500,1871,538,1282,29,9,0,49535
13283960200,4969,3129,1787,0,37,0,41354
36047044800,1965,1486,0,130,269,0,59773
32003002952,2418,1157,336,713,189,0,44207
36047069000,2146,305,1397,97,246,0,90000
47093003902,3107,2399,456,0,147,0,41207
36081055700,4400,1427,78,273,2602,0,61139
08049000100,3087,2571,0,47,431,0,56992
26077001000,5874,2524,2017,0,1075,0,34829
42071014101,5525,5089,49,190,197,0,59870
42019910700,2893,2760,5,48,0,0,71964
42121201300,3440,3390,8,7,4,0,48854
17031828503,4472,812,3084,65,511,0,38918
05001480500,3928,3253,480,0,120,0,43118
36005033800,4176,232,1568,340,1986,0,40077
17031820300,5625,1279,46,374,3926,0,58301
55075961200,2613,2555,5,0,45,0,70703
51061930207,1709,1359,150,23,125,0,86518
42121201200,2976,2867,0,60,21,0,55996
12071060300,935,894,0,0,25,0,73333
48201313400,3152,194,2477,31,435,0,30491
06037552301,4375,363,184,815,2864,0,87438
26161413403,2138,1526,358,173,55,0,95750
48123970400,3724,2734,113,0,855,0,57798
36001014612,1755,1559,19,74,62,0,73333
42003522000,3230,2117,657,105,228,0,33769
13089022100,3255,738,2035,275,142,0,37230
47071920500,4936,4892,0,0,0,0,47112
26109960700,3148,2905,22,10,182,0,33295
36065026300,3600,2725,168,147,532,0,28929
36081036600,2891,14,2566,107,154,0,67449
26087333000,3109,3031,13,0,33,0,65889
36081010400,3319,180,808,610,361,0,70050
39057200700,4185,3039,646,56,153,0,22829
18121030100,3974,3920,0,0,39,0,54632
36113076000,2514,2408,0,0,19,0,66063
17031660400,6034,430,146,0,5458,0,43772
51550020100,4938,428,4129,39,311,0,33272
28047001400,1829,1458,333,11,21,0,37077
06099000602,3143,1320,129,114,1493,0,84773
39151714600,4244,4162,42,0,32,0,55179
24005408800,2495,1850,156,242,77,0,90708
39087051100,6585,6219,191,0,0,0,53046
36061023502,1986,233,1240,24,473,0,29583
42003475102,1574,1569,3,0,0,0,82596
29023950201,5205,5014,106,16,19,0,45861
54097966900,3394,3227,114,0,15,0,51854
42129808600,4619,4474,28,23,41,0,54201
36047116600,2904,106,1569,0,1100,0,45673
17117956000,3283,3250,0,0,25,0,52442
34013010300,3461,119,2966,17,359,0,42361
36029003301,3657,226,3376,0,48,0,29140
06037221220,3659,87,22,494,3056,0,43000
06065041807,2378,1051,55,79,1111,0,93611
08059011733,1593,1128,40,104,292,0,62632
36085017300,2282,828,457,446,464,0,31938
51059491202,1633,499,239,520,235,0,74063
48113018001,6572,1783,1057,31,3383,0,57192
01055010700,3750,3256,302,0,156,0,46806
25027716200,2643,1946,11,17,530,0,54700
54033031200,2309,2240,25,0,26,0,73068
42129808500,1407,1383,0,0,15,0,44167
25003921500,2953,2848,8,0,26,0,44500
42129802500,2196,2048,19,1,27,0,41660
36081042700,5234,391,0,571,4272,0,63484
13097080507,3570,2222,972,0,315,0,75174
36067016801,1675,1634,0,7,22,0,93100
26157000800,3737,3550,3,3,162,0,53438
17197881601,2107,1457,157,57,392,0,65800
27009020205,3177,3105,0,8,19,0,76094
29195090600,3019,1823,150,169,763,0,36725
13089023108,4516,431,3872,22,82,0,31434
24033801408,3223,178,2646,79,103,0,69071
06065044925,3622,991,57,211,2318,0,63349
36061004500,1015,622,4,251,76,0,138295
25025090100,5148,134,3302,66,1588,0,32702
12011080405,3152,1477,590,64,955,0,38222
48201334002,2247,577,882,101,679,0,58307
48049950100,1929,1790,0,0,120,0,40524
29187950901,2444,2344,16,38,33,0,65046
33017084600,2979,2850,0,105,0,0,79427
06065041906,6429,1628,245,140,4177,0,52917
53007960600,4062,3040,8,186,816,0,52995
55093960100,2895,2852,6,3,11,0,58526
15003010905,2428,805,37,532,313,0,81033
12039020300,5082,1164,3565,0,268,0,37453
49011125200,3362,2268,241,91,532,0,50455
51191011000,3378,3351,7,7,0,0,61284
06013302006,3816,2081,237,283,1160,0,101923
06065044507,7197,1542,425,163,4966,0,34628
24033802103,3314,133,2630,62,406,0,106094
12086009501,5459,26,4700,0,671,0,34583
36101962900,2813,2648,117,23,13,0,68500
39093090200,3615,3485,0,0,43,0,83611
12057011608,1591,892,133,198,293,0,111337
12061050601,2180,1798,82,48,137,0,37007
25025050901,4612,998,11,108,3233,0,56156
12127082401,3779,1918,1199,20,438,0,32888
48047950200,5208,263,4,0,4906,0,27424
06037577504,1369,1055,50,65,133,0,94091
51710005902,4136,1685,1886,315,126,0,51898
39061007000,2542,1369,609,149,192,0,42031
06037297601,2735,1432,191,63,668,0,53934
24003751103,5351,4498,478,37,48,0,70116
55069960700,3801,3528,86,5,104,0,66506
42029307800,2518,2231,132,16,102,0,91818
25027702200,3276,3071,20,8,83,0,78958
04021002001,3993,1602,6,57,2319,0,55329
06037407001,6424,92,29,564,5732,0,72699
51157950100,2812,2617,82,0,107,0,57910
47157021721,5083,251,4385,54,299,0,29363
13297110200,4555,4067,386,0,102,0,47819
25027710800,4990,2676,367,33,1751,0,37188
18045957800,3735,3519,43,88,62,0,53676
17031827804,3183,395,2661,9,118,0,72500
12095017503,5944,1931,760,59,3153,0,42002
39061025300,2754,2259,296,0,119,0,46793
36103159102,6721,4691,324,232,1453,0,57470
06037530202,4338,150,0,343,3845,0,68421
09005260200,3302,2928,117,7,221,0,68438
48453002430,2674,492,122,21,2017,0,51290
55055101000,3907,3461,14,44,367,0,47350
51165011200,4551,4320,2,24,157,0,60388
44003020602,3298,2962,1,140,119,0,55000
10003012600,3044,2179,138,1,714,0,67281
47165020700,5224,4039,574,12,401,0,33827
47119011102,3158,2967,103,43,14,0,63514
36103159406,4840,3521,294,56,824,0,83333
13297110300,6573,3684,2682,0,116,0,35755
06071010417,3114,2549,12,28,452,0,50974
48021950802,7625,2544,113,21,4865,0,61603
37107011200,7537,5380,561,0,1451,0,44230
17031710500,4283,59,3979,27,142,0,32656
13245010709,5691,370,4965,42,198,0,57716
32003003610,5776,1710,642,240,2985,0,68953
25023544200,5753,5322,157,54,120,0,56615
34025806201,3491,2978,146,25,216,0,88056
31095963600,3219,3090,0,0,101,0,48990
55139001500,3081,2800,65,26,174,0,50104
18053000800,6718,5720,761,20,108,0,29600
06085503504,6253,14,8,1585,4471,0,86205
51085320602,3124,1921,421,0,686,0,55433
12005002705,2220,1794,124,0,252,0,54013
17133600502,3349,3342,0,2,0,0,69243
47157006600,2259,1354,719,23,100,0,35250
22077952200,3105,2862,177,0,55,0,47614
06071007000,7373,1046,245,359,5722,0,37734
51019030401,3057,2705,181,0,79,0,51636
36119000202,4164,1185,918,187,1767,0,65287
42079216501,1928,1714,24,122,58,0,62458
12115001704,2741,2257,92,41,293,0,57371
48157671502,1640,314,527,609,156,0,111055
34037372200,2164,1816,0,10,337,0,93821
48381021703,6009,4662,178,0,1126,0,66632
36001000502,3594,2327,523,305,340,0,55769
18023950700,3461,2884,9,0,568,0,46964
21167960100,4374,4156,44,19,139,0,62073
20091051907,3897,2585,712,91,374,0,58688
34029731001,3089,2875,0,103,76,0,82450
17031823303,4311,2635,576,6,1036,0,63065
48303001709,4701,2187,593,35,1761,0,34605
26163558600,1828,1505,78,128,96,0,88250
13063040523,3069,340,2233,178,307,0,39404
19065080200,3216,2937,136,33,87,0,48250
21059001300,6197,5773,131,18,159,0,58601
37025041702,3554,3368,113,30,0,0,66818
13051002200,4322,832,3255,15,149,0,34367
09013890100,3871,3653,27,7,130,0,54952
42037051300,3193,3088,8,5,19,0,46848
51005080100,3169,2926,147,0,8,0,49034
06073016811,4826,3041,180,354,1166,0,71250
45077010901,5149,4592,307,8,97,0,53468
36085002900,4674,367,2124,145,2011,0,23657
06001436602,5256,539,938,1058,2394,0,56792
12115002604,2839,2503,0,181,45,0,48333
39153503300,5566,2750,1643,416,76,0,32341
17031811800,5471,1962,102,22,3372,0,77566
28049010809,3100,534,2527,39,0,0,69798
25013810300,3607,3037,110,0,269,0,55938
21059001702,3176,2790,174,39,160,0,57701
13115001800,4950,3873,523,63,230,0,46619
21161960300,3978,3393,290,65,202,0,35581
12053040303,2711,2299,11,15,351,0,44333
06065045213,6412,1409,94,318,4530,0,55172
12011060123,2911,732,1597,44,413,0,51504
17143003800,3439,3201,10,8,178,0,62941
34005703201,3725,3271,91,10,202,0,69808
18003011204,3211,2716,154,52,245,0,60114
48039662400,5040,3552,283,29,1011,0,56723
21073070600,4339,2578,1404,11,139,0,35625
51131930200,3478,1891,1277,40,233,0,47391
17031823806,3855,3244,72,87,349,0,50855
47093001500,3335,2433,301,31,283,0,40365
19103001600,8200,6572,336,737,385,0,16667
36047019400,3889,925,5,1969,982,0,45602
22125951701,4204,1581,2570,0,3,0,45350
20067963700,6093,2832,0,0,3201,0,54144
31055007456,2522,1831,111,11,463,0,54784
06037269601,3406,468,718,158,2030,0,48908
36047093800,2390,13,2274,11,92,0,65417
42129802600,3501,2876,475,19,1,0,44056
36047101800,2345,75,1771,199,248,0,97885
36105952000,2064,1916,1,17,91,0,75568
20095961100,2434,2367,5,0,21,0,65278
47047060401,3287,2363,387,35,451,0,67281
37119005829,2070,679,845,33,478,0,45417
24031700832,3242,600,918,322,1220,0,72855
39035134300,4252,3410,475,172,97,0,53750
01101005502,2985,1248,1498,31,135,0,67500
36087012101,6214,5808,169,0,221,0,58929
18105000100,4827,4159,109,261,173,0,10452
34039039500,6120,212,2404,0,3037,0,51786
42045401501,3360,2929,235,36,128,0,67961
12115002505,2376,2146,2,54,158,0,55743
22097960800,3607,2987,563,0,4,0,56825
51710006400,3509,901,2260,0,144,0,51550
17031826202,5676,748,3588,0,1263,0,39375
10005050405,3982,2775,562,55,417,0,56250
15009030501,2426,1108,0,511,324,0,94911
12051000100,7663,2435,997,177,4028,0,40634
26091060402,3249,3189,7,2,9,0,51793
48435950300,3865,1470,3,0,2385,0,60543
06073018300,2280,1744,63,56,335,0,68750
12086009400,6758,291,4236,10,2217,0,52422
12031012702,5701,2926,2003,105,404,0,41670
36029010102,3792,2161,1087,70,175,0,34244
12081000503,3850,3365,383,36,38,0,56701
17197881500,3006,2158,60,0,788,0,59091
10005050401,3834,3151,493,10,47,0,62000
48201253800,8252,2937,1124,55,4067,0,63431
24033803610,3587,244,2087,78,1063,0,72464
34015501303,2550,2250,69,70,93,0,66500
48439106507,1998,1300,357,91,239,0,45524
28161950300,5217,2944,2064,8,193,0,48556
22071001702,3544,544,2643,59,214,0,37587
21111012105,4457,3764,370,64,201,0,47577
22051021400,2216,1670,85,137,284,0,78214
27053020804,3176,1839,814,27,474,0,57408
42123970600,3423,3316,1,11,24,0,46719
39113020900,2790,2431,75,77,114,0,43608
36119009300,3267,761,509,506,1491,0,30757
51830370200,2586,1657,524,42,126,0,47116
12109021004,2765,2657,29,7,72,0,57140
28025950400,4394,1666,2693,23,0,0,31917
27053027202,1768,1644,44,4,27,0,75769
18099020101,5196,4338,0,0,858,0,56475
17141961500,4395,4155,36,32,172,0,61080
45029970402,3729,2723,915,0,48,0,48052
31135959300,2907,2767,8,0,117,0,62469
17197884101,4448,2898,473,98,916,0,54067
18091041800,5889,5403,12,0,474,0,57182
32003005834,2752,1323,224,502,528,0,89028
37077970601,5377,4155,830,0,274,0,68304
06059075514,4062,476,135,522,2896,0,45690
53057951400,4561,3595,51,7,722,0,61009
12103027318,4004,3156,119,100,436,0,48087
06111004000,7428,375,114,327,6571,0,62795
18171951100,3739,3594,19,0,78,0,64489
42091203902,3212,873,835,269,1115,0,27739
51041100805,5235,1480,2430,297,1027,0,61250
48201334001,4389,698,1566,691,1434,0,47962
13121007704,6075,101,5794,0,122,0,33683
45047970102,4824,3136,1191,22,247,0,40445
08059009830,2154,1721,82,44,239,0,61250
09003481300,2933,2733,62,64,41,0,95905
36055014003,4664,3564,237,182,432,0,55469
17145030200,7314,5205,1625,81,357,0,42247
18039000501,6475,3306,159,35,2712,0,50766
53011041011,3162,2491,109,78,260,0,62473
24033801212,3104,295,2562,10,205,0,107539
48451000801,4782,2821,26,25,1772,0,64338
17031804306,5601,2691,87,179,2600,0,64310
01083020101,4890,4514,137,0,151,0,58622
36029010001,2980,2550,122,105,99,0,54896
08045951901,4961,3897,0,12,982,0,62833
36029009106,3042,2693,61,122,166,0,75625
06053012100,2189,1672,16,80,299,0,88056
13121006000,3549,223,3178,37,70,0,41504
25001011600,2964,2476,289,16,141,0,48810
26099260700,3038,2570,164,219,0,0,54303
50001960300,2612,2563,4,0,45,0,59464
06065042623,3979,745,1233,298,1472,0,83244
25005613700,4208,3578,68,20,225,0,49250
17031802403,1395,1148,15,142,35,0,67917
18001030600,3358,3143,95,54,66,0,48318
06019005607,4446,1934,292,226,1731,0,40728
34007604600,2013,1589,146,48,126,0,65900
36005025200,2711,1115,110,371,1031,0,74712
39151713000,3840,3708,43,29,0,0,58792
13063040525,3176,149,2722,48,159,0,41667
48201550500,6443,159,2411,688,3058,0,43384
12127083006,6634,6028,0,32,411,0,52420
19149970300,3393,3249,0,1,122,0,61250
06071004603,5403,1587,826,98,2648,0,35661
09005298300,2808,2632,105,34,27,0,104948
42003424000,3374,2956,230,63,65,0,37182
47157021725,4687,275,3941,18,453,0,31617
17097861702,4110,1239,501,39,2103,0,69403
36103122706,3646,2628,134,460,342,0,100192
48215020725,4125,352,0,18,3741,0,37872
25025000703,1963,929,101,658,244,0,33719
36059414301,4122,812,1173,164,1765,0,63438
55027961100,4392,4195,54,2,107,0,63361
55025002301,3155,1473,881,390,231,0,45649
17197881006,2410,2128,0,40,207,0,93750
39085206600,4835,4276,356,58,76,0,54242
27003050217,3046,2874,0,71,101,0,107039
15003009802,7146,778,145,482,1480,0,61361
36103158506,2516,2249,6,60,187,0,106538
51083930800,4650,2345,2217,32,34,0,40905
12099004005,4279,1365,1494,130,1220,0,57629
12031012704,5521,1461,2846,313,536,0,47295
17111870200,6061,4242,15,0,1748,0,65441
47037019004,4775,1568,1086,764,1273,0,38682
48167724200,2670,1368,301,550,417,0,35156
25021421100,5527,4420,518,195,261,0,70288
17183000700,3721,2868,470,48,262,0,65615
25009260800,5280,2389,58,22,2516,0,39808
21195930200,6124,5691,154,32,198,0,35747
17043841313,2773,2132,161,167,294,0,78889
42011012300,4528,3646,58,98,676,0,56167
47149040104,5665,2676,1679,56,1065,0,51000
12011042400,1451,1354,15,0,72,0,153750
26163568900,2956,2157,228,316,113,0,47853
36093032601,2170,1995,85,27,57,0,103348
47157021112,7039,2658,1670,26,2570,0,49286
36081091900,5503,1137,161,2026,1978,0,52181
27037060749,1609,1237,97,58,108,0,63507
28049010600,4698,1281,3247,0,106,0,37175
06037187200,2968,328,6,278,2273,0,67125
53003960600,3780,3681,0,37,30,0,58155
06037604001,4600,740,445,460,2882,0,67823
42051263100,5776,5572,16,0,84,0,48871
06037236202,5782,204,2311,212,2942,0,29436
53061052105,1737,1617,26,31,37,0,123864
29077004302,3814,3627,34,59,0,0,49141
06037238100,4259,130,2998,16,1003,0,45900
53053072111,2741,1840,162,212,184,0,71563
42063961300,3888,3779,23,19,62,0,47425
39069000300,5088,4652,21,0,404,0,58942
36013037000,3477,3392,0,11,26,0,70625
17091012000,5808,4372,843,85,389,0,44762
51510200202,1525,1233,25,60,139,0,213155
18003010900,6638,6444,6,1,151,0,69640
01117030502,2715,2068,499,91,20,0,83400
17031827902,4673,1175,2366,0,1011,0,47844
25027709400,4781,2568,205,208,1712,0,44330
45063020300,3861,2509,615,79,594,0,41615
39049002520,2855,763,1888,21,70,0,38986
12085001000,6212,3478,757,236,1678,0,41927
27161790300,3011,2846,4,10,122,0,74185
24021750600,2538,2117,138,47,77,0,91250
37147000201,4955,3713,978,66,154,0,22577
26049012703,2962,2742,152,0,35,0,62156
21101020800,4854,4461,275,14,15,0,60513
34039034300,3970,818,2079,37,885,0,76642
27015960400,4465,4249,124,3,19,0,65404
13129970200,6510,5618,16,65,795,0,47623
27053025401,4267,2113,596,427,970,0,70388
08045951702,3247,2586,6,55,574,0,43942
17031770800,5464,3993,81,52,1088,0,58909
55027961300,5125,4817,1,75,130,0,46951
36059415101,2522,2088,195,84,148,0,137708
39035177405,4579,4251,127,0,118,0,56875
48265960500,5106,3329,152,42,1470,0,45483
21113060503,4963,4163,479,65,159,0,44293
15009031503,2339,1187,0,87,726,0,66053
42101023900,1444,409,760,119,82,0,25598
36119000201,8181,441,1770,178,5382,0,38233
21015070313,3076,2762,18,136,79,0,90273
06065041702,5261,1521,60,91,3534,0,71793
54069001500,2400,2179,95,31,77,0,52321
48029110300,3023,506,352,33,2096,0,34375
51680001000,3404,2362,811,35,92,0,43025
12105015101,3712,2663,440,90,497,0,58178
04013617100,2406,1914,119,82,178,0,78646
13137000500,7545,6055,273,114,967,0,52750
42129800500,2365,2266,7,56,12,0,66061
32003003303,5262,2516,978,154,1463,0,47425
45063020908,3671,3025,340,8,195,0,65938
34001010101,3154,2954,12,33,130,0,70676
51103030200,3892,2636,1201,15,14,0,52208
12086002403,4816,140,101,0,4575,0,29484
12086007103,1445,809,22,30,550,0,82708
36047008800,2636,1033,119,546,790,0,62388
21059001701,6080,4835,708,165,102,0,38588
26147634600,5433,5045,0,42,235,0,63201
36081105900,4016,2305,0,1424,165,0,85900
42045401401,2050,1469,310,153,81,0,66845
21081920100,8096,7380,51,39,319,0,55156
08005006712,1390,1235,0,128,13,0,182031
16065950100,6167,5551,15,48,540,0,51554
12031002400,1808,1544,4,0,235,0,80288
36081012800,2372,813,92,342,1089,0,64954
36103158108,2866,1798,33,651,333,0,124737
51059491000,1815,1348,51,283,47,0,210208
17197883811,2927,2089,519,20,262,0,66938
37067003002,4682,1978,2262,9,328,0,52737
26139022600,2056,1765,44,13,187,0,74271
06071001504,5994,395,595,775,4144,0,46202
06037120108,4754,454,125,199,3926,0,36707
06075023200,4179,282,1159,650,1940,0,60345
12086007603,4017,919,1251,184,1620,0,32423
06037238000,5886,101,4031,24,1557,0,63970
13121006700,4031,116,3824,5,48,0,25449
36047093000,3030,19,2890,14,19,0,71786
12057004700,2519,1092,206,93,1081,0,46836
48497150500,6262,3462,46,25,2665,0,42202
42001030700,6462,6042,132,31,115,0,66543
48059030101,4609,4063,61,20,261,0,49329
12099001907,3280,1394,1430,102,299,0,40500
29183310801,2274,1922,174,49,89,0,91033
06073014601,4554,2705,320,172,1205,0,42500
33015107100,2570,2064,59,225,103,0,61602
21111011513,3978,2943,512,27,303,0,59891
42095016902,3070,2783,67,94,107,0,101063
47085130300,5330,5002,131,0,169,0,35576
12021010420,7858,1339,1641,31,4813,0,43917
06071000603,5150,1222,339,349,3232,0,72757
21047200600,4336,3205,469,90,510,0,59961
06037432201,4409,344,10,2943,1004,0,45625
36005007200,5891,402,621,1893,2623,0,39154
42019911200,5538,5303,112,0,56,0,55212
18097390102,6010,3800,1499,132,387,0,40308
55059000500,4928,4106,143,0,561,0,53492
06037481711,4341,131,10,3628,440,0,37328
09001043300,3164,1239,605,184,1088,0,81250
27123040502,2876,2742,10,71,26,0,73889
06099001200,3832,2553,103,153,840,0,60897
06029003808,4503,2424,193,347,1047,0,84007
26125162300,3971,272,3548,0,63,0,62174
49049000711,2252,2086,2,24,104,0,105682
24025301302,6794,1895,4034,166,463,0,59179
42101008602,2487,531,1615,177,99,0,39543
42051260100,5229,4977,90,5,35,0,51297
